Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Southern DHB and Hazel Buckland Chair in Psychological Medicine, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Southern District Health Board, Dunedin, New Zealand, Department Psychological Medicine, Dunedin School of Medicine, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Southern Pacific Archaeological Research, School of Social Sciences, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Southland Hospital, Invercargill, New Zealand, University of Otago",2,2,0,0,0,0,0,2,0,0%,1,0,50%
"State Fisheries Genomics Lab, Coastal Oregon Marine Experiment Station, Department of Fisheries and Wildlife, Hatfield Marine Science Center, Oregon State University, Newport, OR, United States, Department of Zoology, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Stereotactic and Functional Neurosurgery, Department of Neurosurgery, University Hospital Bonn, Germany, Department of Surgical Sciences, Dunedin School of Medicine, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Student Health te Ratoka Hauroa Akoka, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Suicide and Mental Health Research Group, Department of Psychological Medicine, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Suicide and Mental Health Research Group, University of Otago",4,3,1,0,0,0,0,4,1,25%,2,1,100%
"Sunny Collings, Suicide and Mental Health Research Group University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Surf Life Saving New Zealand, Wellington, New Zealand, Department of Molecular Medicine and Pathology, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Surgery and Anaesthesia, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Sydney School of Public Health, Faculty of Medicine and Health, The University of Sydney, Sydney, Australia, Biostatistics Unit, Dunedin School of Medicine, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Te Huka Mātauraka Māori Centre, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Te Iho Whenua School of Geography, Te Whare Wānanga o Otāgo University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Te Iho Whenua School of Geography, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Te Tumu School of Māori, Pacific and Indigenous Studies, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Teagasc, Crop Science Department, Oak Park, Carlow, R93 XE12, Ireland, AgResearch, Invermay Agricultural Centre, Private Bag 50034, Mosgiel, New Zealand, Department of Mathematics and Statistics, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The Department of Anatomy, Brain Health Research Centre and Brain Research New Zealand, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"The Department of Medicine, Otago Medical School, The University of Otago",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"The Department of Zoology, The University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The Dodd-Walls Centre for Photonic and Quantum Technologies, Department of Chemistry, University of Otago",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"The High-Value Nutrition National Science Challenge, Auckland, New Zealand, Department of Medicine, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Hamilton, New Zealand, Dodd Walls Centre for Photonic and Quantum Technologies, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The New Zealand Institute for Plant and Food Research Limited, Ruakura Research Centre, Hamilton, New Zealand, The Dodd Walls Centre for Photonic and Quantum Technologies, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"The Riddet Institute, Massey University, Palmerston North, New Zealand, Department of Microbiology and Immunology, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The Riddet Institute, Massey University, Palmerston North, New Zealand, High-Value Nutrition National Science Challenge, Auckland, New Zealand, Liggins Institute, The University of Auckland, Auckland, New Zealand, Department of Human Nutrition, University of Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"The School of Physical Education, Sport and Exercise Sciences, University of Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"The Second People's Hospital of Hefei, Hefei Hospital Affiliated to Anhui Medical University, Hefei, China, Faculty of Dentistry, University of Otago",1,0,0,0,0,0,1,0,0,,0,0,0%
"The University of Canterbury Rose Centre for Stroke Recovery & Research at St George's Medical Centre, Christchurch, New Zealand, University of Canterbury, Christchurch, New Zealand, Sir John Walsh Research Institute, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"The University of New South Wales, Sydney, Australia, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
The University of Otago,4,3,0,0,0,0,1,4,1,25%,2,0,75%
"Tourism Department, University of Otago",1,1,0,0,0,0,0,0,0,,0,0,0%
"Tourism, University of Otago",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Trinity College Institute of Neuroscience, Trinity College Dublin, Dublin, Ireland, Department of Surgical Sciences, University of Otago",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Umea Universitet, Umea, Sweden, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Umeå University, University of Otago",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Undergraduate student, Department of Oral Sciences, Sir John Walsh Research Institute, Faculty of Dentistry, University of Otago",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Unit of Neurosurgery, Department of Surgical Sciences, Dunedin School of Medicine, University of Otago",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Univ Otago & Christchurch, Rural Hlth Acad Ctr Ashburton",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago Christchurch, Canc Soc Tissue Bank",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago Christchurch, Christchurch",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Univ Otago Christchurch, Christchurch Heart Inst",9,6,1,0,1,0,1,9,3,33%,3,2,88%
"Univ Otago Christchurch, Christchurch Hlth & Dev Study",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Christchurch, Christchurch Regenerat Med & Tissue Engn CReaTE G",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago Christchurch, Ctr Free Rad Res",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago Christchurch, Dept Anaesthesia",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago Christchurch, Dept Dean",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Christchurch, Dept Med",5,2,0,1,2,0,0,5,3,60%,1,0,80%
"Univ Otago Christchurch, Dept Orthopaed Surg",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Otago Christchurch, Dept Paediat",2,1,0,0,0,1,0,2,1,50%,0,1,100%
"Univ Otago Christchurch, Dept Pathol",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago Christchurch, Dept Pathol & Biomed Sci",4,2,2,0,0,0,0,4,2,50%,1,0,75%
"Univ Otago Christchurch, Dept Psychol Med",4,3,1,0,0,0,0,4,1,25%,3,0,100%
"Univ Otago Christchurch, Dept Surg",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago Christchurch, Mackenzie Canc Res Grp",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago Christchurch, Maori Indigenous Hlth Inst MIHI",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Christchurch, Med",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago Dunedin, Dept Med",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago Sch Med, Ctr Early Learning Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Sch Med, Dunedin",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago Te Whare Wananga Otago, Dept Sociol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Te Whare Wananga Otago, Fac Law Te Kaupeka Tatai Ture",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago UO, Fac Dent",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago Wellington, 23 Mein St",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago Wellington, Bioeth",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Otago Wellington, Capital & Coast Dist Hlth Board",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Wellington, Deans Dept",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Univ Otago Wellington, Dept Med",20,12,5,0,2,0,1,20,8,40%,12,0,100%
"Univ Otago Wellington, Dept Obstet & Gynaecol",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago Wellington, Dept Obstet Gynaecol & Womens Hlth",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Wellington, Dept Paediat",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago Wellington, Dept Paediat & Child Hlth",7,3,2,0,0,2,0,7,4,57%,2,1,100%
"Univ Otago Wellington, Dept Pathol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Wellington, Dept Pathol & Mol Med",9,4,2,0,2,0,1,9,5,55%,4,0,100%
"Univ Otago Wellington, Dept Primary Hlth Care & Gen Practice",9,4,2,1,1,0,1,9,5,55%,4,0,100%
"Univ Otago Wellington, Dept Psychol Med",5,4,1,0,0,0,0,5,1,20%,4,0,100%
"Univ Otago Wellington, Dept Publ Hlth",21,7,10,0,0,1,3,21,14,66%,4,1,90%
"Univ Otago Wellington, Dept Surg",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago Wellington, Dept Surg & Anaesthesia",5,3,1,0,0,1,0,5,2,40%,2,0,80%
"Univ Otago Wellington, Educ Unit",3,0,1,0,0,2,0,3,3,100%,0,0,100%
"Univ Otago Wellington, Housing & Hlth Res Grp",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago Wellington, Med",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago Wellington, Newtown",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago Wellington, POB 7343",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Univ Otago Wellington, Paediat & Child Hlth",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago Wellington, Pediat",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago Wellington, Primary Hlth Care & Gen Practice",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago Wellington, Rehabil Teaching & Res Unit",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Otago Wellington, Sch Med",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Wellington, Sch Physiotherapy",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Wellington, Suicide & Mental Hlth Res Grp",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago Wellington, Wellington",18,8,4,0,3,1,2,18,10,55%,7,0,94%
"Univ Otago Wellington, Wellington Sch Med & Hlth Sci",5,4,0,0,0,0,1,5,1,20%,4,0,100%
"Univ Otago, 1 Kotinga St",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, 18 Frederick St",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, 23 Mein St",3,2,0,0,0,1,0,3,1,33%,1,0,66%
"Univ Otago, 23a Mein Si",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, 32 Mein St",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, 362 Leith St",4,2,1,0,1,0,0,4,2,50%,1,1,100%
"Univ Otago, 362 Leith Steet",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, 60 Clyde St",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Abbey Coll",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Acad Div",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Accounting",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Act Living Lab",2,0,0,0,0,1,1,2,2,100%,0,0,100%
"Univ Otago, Allan Wilson Ctr Mol Ecol & Evolut",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Anat",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Anat Dept",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Anim Welf Off",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Anthropol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Archaeol Programme",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Ashburton Hosp",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, BODE Programme",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, BODE3 Programme",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Biastat Unit",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Biochem",3,0,2,0,0,1,0,3,3,100%,0,0,100%
"Univ Otago, Biochem Dept",5,0,3,1,0,0,1,5,5,100%,0,0,100%
"Univ Otago, Bioeth Ctr",22,13,5,0,1,3,0,22,9,40%,8,4,95%
"Univ Otago, Bioeth Ctr Dunedin",2,1,0,0,0,0,1,2,1,50%,0,1,100%
"Univ Otago, Bioeth Ctr Pokapu Matatika Koiora",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Bioprotect Res Ctr",9,1,7,0,1,0,0,9,8,88%,1,0,100%
"Univ Otago, Biostat",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Biostat & Computat Biol Unit",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Biostat Ctr",3,1,1,0,0,0,1,3,2,66%,0,0,66%
"Univ Otago, Biostat Dept",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Biostat Grp",3,2,1,0,0,0,0,3,1,33%,0,0,33%
"Univ Otago, Biostat Grp Deans Dept",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Biostat Unit",6,2,3,0,0,0,1,6,4,66%,2,0,100%
"Univ Otago, Brain Hlth & Res Ctr",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Brain Hlth Res Ctr",58,22,17,0,9,7,3,58,36,62%,20,0,96%
"Univ Otago, Brain Hlth Res Ctr & Brain Res New Zealand",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Brain Hlth Res Ctr & Genet Otago",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Brain Res New Zealand",14,4,5,0,3,1,1,14,10,71%,4,0,100%
"Univ Otago, Burden Dis Epidemiol Equ & Cost Effectiveness Pro",3,3,0,0,0,0,0,3,0,0%,2,1,100%
"Univ Otago, Business Sch",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Otago, CHARR",4,2,1,0,1,0,0,4,2,50%,2,0,100%
"Univ Otago, CMOR",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Canc & Chron Condit C3 Res Grp",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"Univ Otago, Canc & Chron Condit Res Grp C3",2,0,0,0,1,1,0,2,2,100%,0,0,100%
"Univ Otago, Canc Genet Lab",2,1,0,0,0,0,1,2,1,50%,1,0,100%
"Univ Otago, Canc Soc Social & Behav Res Unit",2,2,0,0,0,0,0,2,0,0%,0,0,0%
"Univ Otago, Canc Soc Social & Behavioual Res Unit",2,1,0,0,1,0,0,2,1,50%,0,1,100%
"Univ Otago, Canterbury Reg Canc & Blood Serv",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Capital & Coast Dist Hlth Board",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Chem Dept",6,3,3,0,0,0,0,6,3,50%,3,0,100%
"Univ Otago, Childrens Issues Ctr",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Childrens Pavil Dunedin Publ Hosp",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Christchurch",15,5,2,1,2,3,2,15,10,66%,4,1,100%
"Univ Otago, Christchurch & Canterbury Dist Hlth Board",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Christchurch Heart Inst",56,14,15,0,9,1,17,56,42,75%,9,4,98%
"Univ Otago, Christchurch Hlth & Dev Study",2,1,0,0,0,0,1,2,1,50%,0,1,100%
"Univ Otago, Christchurch Hosp",5,2,0,0,1,1,1,5,3,60%,2,0,100%
"Univ Otago, Christchurch Sch Med",19,8,7,2,2,0,0,19,11,57%,8,0,100%
"Univ Otago, Christchurch Sch Med & Hlth Sci",5,2,2,0,1,0,0,5,3,60%,2,0,100%
"Univ Otago, Christchurth Heart Inst",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Clin Psychol",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Clothing & Text Sci",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Coll Educ",28,23,1,1,1,2,0,28,5,17%,17,6,100%
"Univ Otago, Commerce Div",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Comp Sci",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Compute Sci Dept",2,2,0,0,0,0,0,1,0,0%,1,0,50%
"Univ Otago, Counties Manukau Hlth Lab Serv",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Criminol & Gender Studies",2,2,0,0,0,0,0,2,0,0%,0,2,100%
"Univ Otago, Ctr Bioengn & Nanomed",8,6,1,0,0,1,0,8,2,25%,4,1,87%
"Univ Otago, Ctr Bioengn & Nanomed Dunedin",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Otago, Ctr Bioeth",6,3,1,0,1,0,1,6,3,50%,2,1,100%
"Univ Otago, Ctr Biostat",19,12,6,0,1,0,0,19,7,36%,9,3,100%
"Univ Otago, Ctr Chem & Phys Oceanog",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Ctr Early Learning Med",4,4,0,0,0,0,0,4,0,0%,3,1,100%
"Univ Otago, Ctr Electron Microscopy",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Ctr Free Radical Res",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Ctr Global Migrat",2,1,0,0,1,0,0,2,1,50%,0,1,100%
"Univ Otago, Ctr Hlth Act & Rehabil Res",25,22,2,0,0,1,0,25,3,12%,21,0,96%
"Univ Otago, Ctr Hlth Act & Rehabil Res CHARR",4,2,1,0,0,0,1,4,2,50%,1,1,100%
"Univ Otago, Ctr Hlth Syst & Technol",11,7,4,0,0,0,0,11,4,36%,5,2,100%
"Univ Otago, Ctr Int Hlth",53,5,17,0,7,2,22,53,48,90%,4,0,98%
"Univ Otago, Ctr Law & Emerging Technol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Ctr Mat Sci & Technol",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Univ Otago, Ctr Mat Sci & Technol CMAST",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Ctr Musculoskeletal Outcomes Res",9,4,3,0,1,1,0,9,5,55%,4,0,100%
"Univ Otago, Ctr Neuroendocrinol",37,17,6,0,8,3,3,37,20,54%,15,0,94%
"Univ Otago, Ctr Pacific Hlth",5,3,1,0,0,0,1,5,2,40%,2,0,80%
"Univ Otago, Ctr Pacific Hlth Vaa Tautai",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Ctr Postgrad Nursing Studies",6,4,0,1,0,0,1,6,2,33%,4,0,100%
"Univ Otago, Ctr Prot Res",4,1,3,0,0,0,0,4,3,75%,1,0,100%
"Univ Otago, Ctr Quantum Sci",5,0,0,0,0,5,0,5,5,100%,0,0,100%
"Univ Otago, Ctr Recreat Res",3,3,0,0,0,0,0,3,0,0%,3,0,100%
"Univ Otago, Ctr Res Evolut Belief & Behav",3,0,0,0,1,0,2,3,3,100%,0,0,100%
"Univ Otago, Ctr Res Excellence",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Ctr Sci Commun",12,7,2,1,1,1,0,12,5,41%,6,1,100%
"Univ Otago, Ctr Sport Policy & Polit",3,0,0,0,2,0,1,3,3,100%,0,0,100%
"Univ Otago, Ctr Study Evolut Belief & Behav",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Ctr Sustainabil",40,22,7,1,1,4,5,40,18,45%,19,3,100%
"Univ Otago, Ctr Sustainabil & Sociol Gender & Social Work",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Ctr Sustainabil Agr Food Energy & Environm",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Ctr Sustainabil Agr Food Energy Environm",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Ctr Theol & Publ Issues",2,1,0,1,0,0,0,2,1,50%,1,0,100%
"Univ Otago, Ctr Trace Element Anal",15,8,2,0,2,3,0,15,7,46%,8,0,100%
"Univ Otago, Ctr Translat Canc Res Te Aho Matatti",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Ctr Translat Physiol",10,3,2,0,3,0,2,10,7,70%,3,0,100%
"Univ Otago, Deans Dept",17,10,4,0,1,2,0,17,7,41%,10,0,100%
"Univ Otago, Deans Off",3,2,1,0,0,0,0,3,1,33%,0,2,100%
"Univ Otago, Deans Off Dunedin Sch Med",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dement Econ",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Dent Epidemiol & Publ Hlth",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dent Publ Hlth",2,1,0,0,0,1,0,2,1,50%,0,0,50%
"Univ Otago, Dept Accountancy & Finance",32,29,0,0,0,3,0,32,3,9%,20,9,100%
"Univ Otago, Dept Accounting",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Dept Accounting & Finance",5,3,0,0,0,2,0,5,2,40%,3,0,100%
"Univ Otago, Dept Anaesthesia",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, Dept Anat",201,90,62,1,16,17,15,200,111,55%,81,5,98%
"Univ Otago, Dept Anat Te Tari Kikokiko",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Dept Anthropol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Anthropol & Archaeol",16,8,3,0,1,2,2,16,8,50%,6,2,100%
"Univ Otago, Dept Appl Sci",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Otago, Dept Archaeol & Anthropol",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Biochem",152,58,55,2,17,9,11,151,94,62%,47,3,94%
"Univ Otago, Dept Biochem & Genet Otago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Biochem & Genom Aotearoa",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Bioeth",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Bioeth Ctr",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Dept Bot",54,34,9,0,8,2,1,54,20,37%,31,2,98%
"Univ Otago, Dept Business & Management",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Cardiol",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Chem",170,106,27,3,8,10,16,170,64,37%,66,7,80%
"Univ Otago, Dept Chem Te Tari Hua Ruanuku",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Chem Te Tari HuaRuanuk",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Chem Te Tari Matauranga Mata",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Commun Sci",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Comp Sci",35,18,6,1,1,7,2,32,17,53%,13,2,91%
"Univ Otago, Dept Compute Sci",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Univ Otago, Dept Ctr Biostat",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Dance",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Univ Otago, Dept Dean",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Econ",41,17,4,0,1,16,3,41,24,58%,17,0,100%
"Univ Otago, Dept English",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Univ Otago, Dept English & Linguist",10,8,1,0,1,0,0,10,2,20%,7,1,100%
"Univ Otago, Dept Food Sci",147,80,42,3,5,17,0,147,67,45%,76,0,97%
"Univ Otago, Dept GP & Rural Hlth",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Univ Otago, Dept Gen Practice",5,1,2,1,0,0,1,5,4,80%,1,0,100%
"Univ Otago, Dept Gen Practice & Rural Hlth",16,5,6,2,1,2,0,16,11,68%,3,2,100%
"Univ Otago, Dept Gen Practice & Rural Med",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Geog",20,12,5,0,0,1,2,20,8,40%,10,1,95%
"Univ Otago, Dept Geog Ihowhenua",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Geol",121,69,17,2,8,14,11,121,52,42%,60,5,96%
"Univ Otago, Dept Geol & Marine Sci",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Human Nutr",97,32,38,3,10,5,9,97,65,67%,19,7,93%
"Univ Otago, Dept Human Nutr & Med",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Immunol & Microbiol",2,1,0,0,0,0,1,2,1,50%,1,0,100%
"Univ Otago, Dept Informat Sci",32,23,3,1,1,4,0,28,7,25%,17,4,87%
"Univ Otago, Dept Management",33,30,1,0,1,1,0,33,3,9%,20,8,93%
"Univ Otago, Dept Marine Sci",112,54,28,1,8,8,13,112,58,51%,48,3,97%
"Univ Otago, Dept Math",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Univ Otago, Dept Math & Stat",112,50,17,0,5,34,6,112,62,55%,37,9,96%
"Univ Otago, Dept Mathmat & Stat",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Univ Otago, Dept Med",219,96,49,6,25,23,20,218,123,56%,70,8,91%
"Univ Otago, Dept Med & Neurol",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Med Gastroenterol",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Univ Otago, Dept Med HeartOtago",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Med Physiol",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Microbiol",3,1,2,0,0,0,0,3,2,66%,1,0,100%
"Univ Otago, Dept Microbiol & Immunol",164,45,68,3,25,12,11,162,119,73%,36,0,94%
"Univ Otago, Dept Microbiol & Immunol & Otago Micro & Nano Ima",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Univ Otago, Dept Microbiol Immunol",2,0,0,0,2,0,0,2,2,100%,0,0,100%
